Username,ID,SurveyDate,Level,Wins,Title,Effect,Pet,Death,GearEquipped,VIP
figsi,32490966,2024/08/27,142,20110,y,,,,Zero Gravity Ragdoll,"Annoying Elf | Alpaca Plushie | Staff of Neverending Frost | Festive Plungers | Powerful Paintbrush | Chimp Friend | Jack Frost | Silly Guitar | Spell Book of Ice Cold Revenge | Mega Mallet | 2018 Fireworks"
mvqrt,1242280571,2024/12/26,142,20093,y,Claus,,Round Cat,Eggify,"Stop Hitting Yourself | Laser Finger Pointers | Soul Lantern | Megagavel | Bauble Detector | Bauble Staff | Didgeridoo"
bristolblues,40014276,2024/04/06,142,20085,y,Adorable,,,Shatter,"Laser Finger Pointers | Annoying Elf | Panda Friend | Christmas Tree Lights | Steampunk Zapper | Carnagecopia | Bacon Frying Pan | Monster Friend | Hedgehog Friend | Otherworldly Sceptre | Slingshot | Exploding Heart | Epic Popper | Chocolate Milk | Rock It Guitar | Electronic Illumination Device | Epicsauce | Protest Sign: Blame John | Dragon Plushie | Pumpkin Bucket | Halloween Sparkler | Ham Bone | Instant Snowman | Protest Sign: Egg Hunt Nao | Santa | Big Flower | Christmas Tree Launcher | Carrot Slingshot | Tiger Warrior Club | Staff of Sparks | Stitch Bunny | Ghost Bag | Bunch of Balloons | Spell Book of Ice Cold Revenge | Shuriken | Clown Gun | Slush Cannon | Heart Balloon | Necromancer Staff | Cursed Mummy Friend | Frosted Santa | Witches Brew | RedBLOX | Basketball | Misfortune Cookie | Fire Extinguisher | Foam Finger | Sign: This Is Epic | Protest Sign: Noobs | Throwing Barrel | Flute | Beehive | Korblox Deathspeaker's Spell Book | Marching Drum | Skeleton Foam Finger | Powerful Paintbrush | Squid Launcher | Fake C4 | Tom's Beans | R-80 | Frost Potion | Pizza | Red Foam Finger | Chameleon Potion | Vine Staff | Protest Sign: Touch Grass | Jack Frost | Hot Dog | Pirate Juice | Noob Hot Chocolate | Pest Hammer | Starblox Latte | Paint Grenade | 4-String Roblocaster | Selfie Stick | Ultra-Flat Spray Paint | Metal Guitar | Rolling Pin | RAIG Table | Green Epicsauce | Big Stick | Silly Guitar | Smore | Marshmallow Chirp | Frosty the Snowfriend | Bloxiade | Flower Crossbow | Flower Feet | Menacing Mage Energy Ball | Red Balloon | The Fiery Sun | Wooden Sword | Confetti Cannon | Nunchucks | Mega Mallet | Soul Lantern | Punk Wrist Cuff | Ticket Launcher | Chicken Gun | Piggybank | 8-Bit Staff | Jingle Bells | Protest Sign: Eggs are for eating | Ra'k Guitar | Bandit Dog | Crossbow | Spider Flinger | Alpaca Plushie | Bauble Staff | Snowball | Earth Horn | Haunted Pizza | Disguise Watch | Flashlight | Frying Pan | Apple Pie | Beach Gun | Dance Potion | Shark Launcher | Lightning Wand | The Christmas Creep | ROBAR eXtreme Chocolate Crunch | Throwing Spork | Egg Locater | Noise Maker | Science Project: Potato | Ink Launcher | Sign: This Is NOT Epic | Liberty Torch | Megagavel | Bighead Potion | Staff of the Woodlands | Skelefriend | Chocolate Bunny | Anubis Staff | Throwing Bolts | Overseer Teddy | Skull Gun | Bonk Bat | Cowbell | Cake | A Very Special Monster | Waffle | Sea Sorcerer Staff | Badblox Hatchling | Director's Clapboard | Metal Detector | Staff of Neverending Frost | Tambourine | Space Sandwich | Crab Horde | Saxophone | The Celebrator | Tennis Racket | April Showers | Mariachi Guitar | Blue Throwing Barrel | Red Stratobloxxer | Moonwalk Potion | Item of Sentiment | Stop Hitting Yourself | Pumpkin Gun | Fortune Telling Eight Ball | Fire Breath Potion | Slurpee | Spray Paint | Whoopee Cushion | Didgeridoo | Zombie Protest Sign | Lucky Harp | Bloxilicious Bubble Gum | Police Badge | Snowman Gun | Ice Cream | Robo Companion | Microphone | Noob Pop | Lightblox Jar | EPIC Stamper | Christmas Cookie | Science Project: Volcano | Spinning Robot Helmet | Monster Mash | Ancient Firecracker | Slateskin Potion | Compass | Red Pirate Juice | Eggstaff | Eggshot | Chimp Friend | Goblet | Taco | AFK Sign | Bug Net | Sparkler | Magical Umbrella | Double Cheezburger | Magical Horseshoe | Magic Dragon | Party Horn | Bloxxy Radar | Dragonshead Cannon | Ghost Potion | Cymbals | Pinata Bat | Hot Chocolate | Killer Whale Launcher | Clown Bomb | Face Off Potion | Blueberry Pie | Cherry Pie | Moneybag | Giant Ninja Star | Teddy Bloxpin | Yellow Card | Crowbar | Roblox Snowglobe | Speech Bubble | Winter Snowfall | Love Hurts Ray Gun | Drone | Game Studio Executive Briefcase | Latke | Torch | Egg Hammer | Bugle | Starfish | Epiczza | Pom-Poms | BANG! | Chick Horde | Rainbow Fireworks"
F0rest_skxlls,712650977,2024/12/28,142,20082,y,Winner,,Gingerbread Man,Drop Stars,"Neon Laser Launcher | 4th of July Fireworks | Frying Pan | Alpaca Plushie | Shark Launcher | Hedgehog Friend | Otherworldly Sceptre | Megagavel | Exploding Heart | Vine Staff | Staff of Neverending Frost | Crab Horde | Bunch of Balloons | Beach Staff | Fire Extinguisher | Korblox Deathspeaker's Spell Book | Snowball Cannon | Bauble Detector | Beach Ball | Caltrops | The Midas Glove | Torch | Roman Candle | Bonk Bat | Pest Hammer | Dragonshead Cannon | Ghost Potion | AFK Sign | Hot Chocolate | Skele-tar | Silly Guitar | Love Hurts Ray Gun | Giant Ninja Star | Stop Hitting Yourself | Retro Candy | Crowbar | Confetti Cannon | Paint Grenade | Halloween Sparkler | Soul Lantern | Noob Hot Chocolate | Killer Whale Launcher | Necromancer Staff | RoVacuum | Banjo | Rainbow Fireworks"
Toxiczombie582,1686009359,2024/10/14,142,20078,y,NIGHTMARE,Lich Aura,Paper Poltergeist,Ghost,"Bacon Frying Pan | Otherworldly Sceptre | Flowersplosian | Fire Breath Potion | Torch | Menacing Mage Energy Ball | Mega Mallet | Bloxxy Radar | Epiczza"
miyuromi,670522005,2024/08/09,142,20053,y,Visornaire,,Owen the Orca,Disconnect,"Bighead Potion | Beach Staff"
azoreo123,1164377943,2025/02/10,142,20032,n,,,,Ragdoll,"RC Tank | Otherworldly Sceptre | Slush Cannon | Clown Gun | Bauble Detector | Disco Potion | Protest Sign: Touch Grass | 4th of July Fireworks | Decoy Deploy | Megagavel | Skull Gun | Staff of Neverending Frost | The Celebrator | Protest Sign: Noobs | Lucky Harp | Princess Mischief's Wand | Selfie Stick | Bighead Potion | Summer Fireworks | Stop Hitting Yourself | Tee Shirt Cannon | Party Horn | Disguise Watch | Present Basket | Ultra-Flat Spray Paint | Spook Launcher | Mega Mallet | Ceramic Potion | Epiczza"
Diana_sa14,924119893,2024/11/01,142,20025,y,,,Spectral Spider,Explode,"Stop Hitting Yourself | Plunger Launcher | Skull Gun | Otherworldly Sceptre | Soul Lantern | Megagavel | Clown Gun | Pom-Poms | Staff of the Woodlands"
Starkov123,319107881,2024/06/26,141,20015,y,Winner,,Mini Ry,Mined,"Megagavel | Torch | Staff of the Woodlands | Stop Hitting Yourself | Boba Tea | Clown Gun"
JinHit2021,2708844446,2024/10/22,141,19946,n,Barista,Vivid Stars,Mini Typical,Comic Thwack,"Neon Laser Launcher | Skull Gun | Protest Sign: Pro Fake Mustache | Stop Hitting Yourself | Mega Mallet | Soul Lantern"
l0v3lyswagbeb,1609948808,2025/02/08,141,19914,y,,,Big Friendly Bee,The Claw,"Kunai | Roman Candle | iLift Three | Otherworldly Sceptre | Bongos | Bundle of TNT | Hand Cannon | Cursed Mummy Friend | Frisbee | Meteor Staff | Fake C4 | Fire Extinguisher | Tom's Beans | Disco Potion | Jack Frost | Paint Grenade | Skele-tar | Shade Potion | Mega Mallet | Princess Mischief's Wand | Disguise Watch | Plunger Launcher | Mariachi Guitar | Megagavel | Victrola | Stop Hitting Yourself | Limb Stretching Spell | Moonwalk Potion | RoVacuum | BANG! | Robo Companion | Punk Wrist Cuff | Skull Gun | Inflatable Saxophone | Pumpkin Staff | Ultra-Flat Spray Paint | Tee Shirt Cannon | Staff of the Woodlands | Bonk Bat | Snowman Gun | Double Cheezburger | Pumpkin Gun | Science Project: Potato | Crab Horde | Cymbals | Pinata Bat | Boxing Glove Launcher | Metal Guitar | Beast Claws | Pool Noodle | Halloween Sparkler | Basketball | Clown Gun | Selfie Stick | Moneybag | Ghost Potion | Balloon Sword | Haunted Pizza | Vine Staff | Caltrops"
Stalion7k,865918531,2025/02/09,141,19901,y,Lovebird,Valentine's Crush,Pink Possum,Cupid's Arrow,"Valentine’s Throwing Stars | Boomerang | Staff of the Woodlands | Berry Sweet Boba"
MC_Swaggz,165046726,2025/02/04,141,19869,y,,,,,"Korblox Deathspeaker's Spell Book | Stop Hitting Yourself | Snowball Cannon | Otherworldly Sceptre | Staff of the Woodlands | Mega Mallet | Ceramic Potion"
c0ntemptress,60756211,2024/08/30,140,19720,n,shrugface,Crow Feathers,,Gravestone,"Stop Hitting Yourself | Dragonshead Cannon | Neon Laser Launcher | Ancient Firecracker | AFK Sign | Skeleton Foam Finger | Monster Friend | Green Epicsauce"
hIl0ktty,2522066570,2025/01/05,140,19716,y,Nametag,,,Firecracker,"Big Pink Daisy | Bauble Detector | Shrunken Head | 2025 Fireworks | Slurpee | Lollipop Cat | Snowball Cannon | Mega Mallet | Epiczza"
amaitoro,75759875,2024/09/22,140,19701,n,Imaginative,Easter Aura,Dazzling Heart,Zero Gravity Ragdoll,"Crossbow | Laser Finger Pointers | Baseball Bat | Neon Laser Launcher | 4th of July Fireworks | Slateskin Potion | Frying Pan | Beach Gun | Dance Potion | Carnagecopia | The Christmas Creep | ROBAR eXtreme Chocolate Crunch | Eggshot | Egg Locater | Otherworldly Sceptre | Mariachi Guitar | Liberty Torch | Megagavel | Ghost Potion | Epic Popper | Electronic Illumination Device | Skull Gun | Cake | Waffle | Pumpkin Bucket | Blueberry Pie | Ham Bone | Badblox Hatchling | Protest Sign: Egg Hunt Nao | Big Flower | The Celebrator | Hedgehog Friend | Staff of Sparks | Panda Friend | Ghost Bag | Ink Launcher | Director's Clapboard | Halloween Sparkler | Fire Breath Potion | Slurpee | Heart Balloon | Basketball | Lightblox Jar | Beach Staff | Clown Gun | Police Badge | Didgeridoo | Fire Extinguisher | Chocolate Bunny | Korblox Deathspeaker's Spell Book | Green Epicsauce | Throwing Barrel | Robo Companion | Beehive | TOMATOES! | Plunger Launcher | Skeleton Foam Finger | Sign: This Is Epic | Overseer Teddy | Chimp Friend | Tom's Beans | Red Balloon | Roblox Snowglobe | Beach Ball | Metal Detector | Dragonshead Cannon | AFK Sign | Protest Sign: Touch Grass | Egg Hammer | Magical Umbrella | Science Project: Potato | Microphone | Pest Hammer | Party Horn | Paint Grenade | 4-String Roblocaster | Eggstaff | Skelefriend | Pinata Bat | Hot Chocolate | Killer Whale Launcher | Silly Guitar | Fortune Telling Eight Ball | Piggybank | RAIG Table | Double Cheezburger | Teddy Bloxpin | Stop Hitting Yourself | Crowbar | Metal Guitar | Speech Bubble | The Fiery Sun | Snowball | Confetti Cannon | Monster Mash | Moneybag | Instant Snowman | Punk Wrist Cuff | Frosted Santa | Protest Sign: Noobs | Protest Sign: Blame John | Epiczza | Necromancer Staff | Alpaca Plushie | Touchdown Football | Bighead Potion"
